%time,field.transforms0.header.seq,field.transforms0.header.stamp,field.transforms0.transform.translation.x,field.transforms0.transform.translation.y,field.transforms0.transform.translation.z,field.transforms0.transform.rotation.x,field.transforms0.transform.rotation.y,field.transforms0.transform.rotation.z,field.transforms0.transform.rotation.w
1423459749828471215,0,1423459749828331327,40.4112968445,7.23497104645,-2.7970328331,-0.0716507660487,-0.783246868688,1.30316570916e-11,0.617568223287
1423459749828626509,0,1423459749828388961,40.4530448914,7.19907569885,-2.78869652748,-0.0720527911743,-0.783166695238,1.30321389988e-11,0.617623123558
1423459749848486464,0,1423459749848344511,40.5282936096,7.22189474106,-2.79826521873,-0.0724533344183,-0.783110222364,1.30436039016e-11,0.617647872141
1423459749868453996,0,1423459749868326602,40.6098022461,7.20424795151,-2.83212137222,-0.0728754965636,-0.783215436586,1.30636991011e-11,0.617464769759
1423459749888473515,0,1423459749888339185,40.6974754333,7.05000448227,-2.84478187561,-0.0746655999536,-0.785171564524,1.31123915898e-11,0.614760654601
1423459749908519205,0,1423459749908321318,40.730670929,7.15821218491,-2.92527914047,-0.075007292844,-0.784015329386,1.31258057921e-11,0.616193045488
1423459749928478159,0,1423459749928329940,40.7412910461,7.24762821198,-2.90445947647,-0.0735099295985,-0.783587942242,1.31015793273e-11,0.616916709956
1423459749928542835,0,1423459749928384331,40.7411689758,7.25119400024,-2.87245130539,-0.0730966264564,-0.784446124083,1.31012886429e-11,0.615874306667
1423459749948471202,0,1423459749948325363,40.757610321,7.45799922943,-2.72792172432,-0.0724501130468,-0.783558803248,1.30588767e-11,0.617079073516
1423459749968688471,0,1423459749968321997,40.7742385864,7.49012470245,-2.77642250061,-0.0723382716416,-0.783102011034,1.30811823445e-11,0.617671769446
1423459749988473678,0,1423459749988324796,40.8095817566,7.49567985535,-2.79321336746,-0.0714961678885,-0.782853832804,1.30901224235e-11,0.618084277782
1423459750008469727,0,1423459750008331459,40.8235435486,7.56524324417,-2.77057695389,-0.0704692831062,-0.782736880888,1.30929863056e-11,0.618350269214
1423459750028457561,0,1423459750028321731,40.8413734436,7.54153347015,-2.72220897675,-0.0689062069733,-0.783244057125,1.31024952178e-11,0.617884035737
1423459750028471039,0,1423459750028367664,40.8891410828,7.62994813919,-2.63721609116,-0.0675842502796,-0.782125129519,1.31088315387e-11,0.619445438186
1423459750048446746,0,1423459750048329052,40.957485199,7.81018352509,-2.62328457832,-0.0671773717222,-0.78044913865,1.31301859616e-11,0.621599825216
1423459750068473273,0,1423459750068320214,40.9444770813,7.70450401306,-2.61468410492,-0.0675651937646,-0.781024822376,1.31572186427e-11,0.62083425439
1423459750088481208,0,1423459750088339362,40.8644561768,7.65233802795,-2.6302523613,-0.0671901596716,-0.781939865841,1.3149400429e-11,0.619722138261
1423459750108459801,0,1423459750108321559,40.7770042419,7.57327651978,-2.51342916489,-0.0669895308433,-0.783227552355,1.31204855691e-11,0.618115688192
1423459750128491642,0,1423459750128340292,40.7054901123,7.72307395935,-2.61747956276,-0.0679939325822,-0.782118625626,1.30935534983e-11,0.619408815389
1423459750128507975,0,1423459750128396783,40.7066383362,7.55690574646,-2.61906981468,-0.0675049746395,-0.782926323107,1.31194488947e-11,0.618441145935
1423459750148524662,0,1423459750148322379,40.6965866089,7.57974529266,-2.71904754639,-0.0670976530511,-0.782256203836,1.31161225873e-11,0.619332815629
1423459750168485550,0,1423459750168321002,40.6741714478,7.48958492279,-2.69417452812,-0.0671783732603,-0.782647902114,1.31215085493e-11,0.618828996963
1423459750188523780,0,1423459750188323794,40.6853866577,7.44296360016,-2.71317028999,-0.0671067438623,-0.782446501388,1.31129880826e-11,0.619091396641
1423459750208508274,0,1423459750208323348,40.690486908,7.457218647,-2.69963169098,-0.0668655140393,-0.781777854017,1.31095352044e-11,0.61996160365
1423459750228539977,0,1423459750228330293,40.7312927246,7.48354244232,-2.7137131691,-0.0667079711706,-0.781294984536,1.31038383512e-11,0.620586975147
1423459750228660928,0,1423459750228386273,40.7545127869,7.56882667542,-2.72919440269,-0.0671010512088,-0.78030444299,1.30796746704e-11,0.621789695296
1423459750248483127,0,1423459750248334712,40.8330574036,7.54727458954,-2.68146014214,-0.0684644572363,-0.781217620248,1.30751804481e-11,0.620493068381
1423459750268477594,0,1423459750268326062,40.9483795166,7.57932758331,-2.66261172295,-0.0687937327204,-0.781472384012,1.30883986802e-11,0.620135739467
1423459750288511305,0,1423459750288324569,41.0512542725,7.69651985168,-2.72671151161,-0.0693905242454,-0.781106521011,1.30822396789e-11,0.620530062108
1423459750308504363,0,1423459750308319714,41.1100959778,7.91006469727,-2.724162817,-0.0686332869253,-0.7804741117,1.30796731448e-11,0.621409392343
1423459750328500870,0,1423459750328328829,41.2102584839,7.87216949463,-2.68506598473,-0.0678080372978,-0.78062538784,1.30824698382e-11,0.62130996607
1423459750328585218,0,1423459750328381402,41.2194976807,8.02912902832,-2.69565033913,-0.0656808211045,-0.780041154982,1.30887492585e-11,0.622271505272
1423459750348489989,0,1423459750348327381,41.2561836243,7.98954486847,-2.79096746445,-0.0651055793038,-0.779549245294,1.31011344413e-11,0.622948021672
1423459750368451289,0,1423459750368318716,41.2892837524,7.90242958069,-2.79485630989,-0.0666210649509,-0.779502483017,1.31009011458e-11,0.622846299399
1423459750388506280,0,1423459750388339522,41.2928161621,7.83804607391,-2.74773097038,-0.0669587192048,-0.779664968978,1.30945867619e-11,0.622606670436
1423459750408509114,0,1423459750408326221,41.2739448547,7.80580854416,-2.76624393463,-0.0676549013422,-0.780114933055,1.30921579811e-11,0.621967447338
1423459750428489286,0,1423459750428327523,41.233455658,7.85214710236,-2.68213748932,-0.0678698596133,-0.779820306373,1.30645976586e-11,0.622313403298
1423459750428502603,0,1423459750428377538,41.2502441406,7.7883348465,-2.69232153893,-0.0694341021526,-0.779948140812,1.30734634408e-11,0.621980548813
1423459750448484224,0,1423459750448326759,41.3006744385,7.73929595947,-2.67982339859,-0.0716690001244,-0.780245084728,1.3087298828e-11,0.621354296821
1423459750468463762,0,1423459750468326361,41.3390464783,7.7288775444,-2.62999033928,-0.0723463227225,-0.780047298513,1.30708617723e-11,0.621524111898
1423459750488471023,0,1423459750488326194,41.3793983459,7.74630117416,-2.58819437027,-0.0724481349591,-0.77945833754,1.30644973703e-11,0.622250727424
1423459750508510841,0,1423459750508332117,41.3876800537,7.79366970062,-2.55895471573,-0.0725888164796,-0.778446069771,1.30479862647e-11,0.623500264779
1423459750528555345,0,1423459750528351334,41.3758621216,7.82831573486,-2.59554505348,-0.0729604656178,-0.777575203661,1.30287632077e-11,0.624542691181
1423459750528588142,0,1423459750528408045,41.3582687378,7.82102155685,-2.59628248215,-0.0709617433772,-0.777878126884,1.30187938243e-11,0.624395748458
1423459750548458183,0,1423459750548323287,41.3789672852,7.72545909882,-2.60720443726,-0.0708506538035,-0.779072497927,1.30575640338e-11,0.622917512862
1423459750568455468,0,1423459750568321498,41.3646736145,7.71758842468,-2.58515143394,-0.0716331393525,-0.778528285402,1.30436481386e-11,0.623508141226
1423459750588500869,0,1423459750588330915,41.3539924622,7.70501804352,-2.63220453262,-0.072410236634,-0.778234977453,1.3044121367e-11,0.623784480008
1423459750608450489,0,1423459750608322692,41.3931617737,7.52156591415,-2.68086385727,-0.0729008573289,-0.779592109705,1.30610297676e-11,0.622030230364
1423459750628477857,0,1423459750628339943,41.3711547852,7.3791718483,-2.74328732491,-0.0741640962309,-0.780277106992,1.30715249305e-11,0.621021193788
1423459750628502334,0,1423459750628393391,41.3692054749,7.44923496246,-2.90168523788,-0.0753872895064,-0.779915825177,1.30646977516e-11,0.621327660916
1423459750648471838,0,1423459750648327812,41.3876991272,7.32506084442,-2.86473155022,-0.0763170424985,-0.781547174202,1.31010236856e-11,0.619160499
1423459750668448199,0,1423459750668322950,41.4180908203,7.33069133759,-2.85228013992,-0.0759223505154,-0.781328778039,1.30793062358e-11,0.6194845739
