%time,field.header.seq,field.header.stamp,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1423459378241852712,295,1423459378226742029,2.255,0.255,0.26,0.0,0.0,0.0,1.0
1423459378505519805,296,1423459378458441019,2.257,0.256,0.251,0.0,0.0,0.0,1.0
1423459378719101925,297,1423459378700176954,2.264,0.259,0.256,0.0,0.0,0.0,1.0
1423459378982904955,298,1423459378941946983,2.271,0.249,0.252,0.0,0.0,0.0,1.0
1423459379196575837,299,1423459379167642116,2.281,0.258,0.254,0.0,0.0,0.0,1.0
1423459379410172824,300,1423459379397509098,2.289,0.251,0.259,0.0,0.0,0.0,1.0
1423459379673977933,301,1423459379628226041,2.29,0.262,0.256,0.0,0.0,0.0,1.0
1423459379887615291,302,1423459379858989953,2.301,0.257,0.25,0.0,0.0,0.0,1.0
1423459380101331150,303,1423459380087680101,2.31,0.263,0.261,0.0,0.0,0.0,1.0
1423459380365043991,304,1423459380318464994,2.318,0.251,0.258,0.0,0.0,0.0,1.0
1423459380578740373,305,1423459380558186054,2.318,0.259,0.248,0.0,0.0,0.0,1.0
1423459380842570630,306,1423459380797997951,2.332,0.263,0.254,0.0,0.0,0.0,1.0
1423459381056193922,307,1423459381037792921,2.327,0.264,0.246,0.0,0.0,0.0,1.0
1423459381520100422,308,1423459381507219076,2.347,0.26,0.245,0.0,0.0,0.0,1.0
1423459381783753320,309,1423459381744941949,2.362,0.269,0.258,0.0,0.0,0.0,1.0
1423459381997354698,310,1423459381986768007,2.359,0.266,0.253,0.0,0.0,0.0,1.0
1423459382261080787,311,1423459382227534055,2.377,0.27,0.256,0.0,0.0,0.0,1.0
1423459382474761036,312,1423459382457268953,2.38,0.264,0.251,0.0,0.0,0.0,1.0
1423459382738542748,313,1423459382698971986,2.387,0.274,0.258,0.0,0.0,0.0,1.0
1423459383452959214,314,1423459383408248901,2.415,0.272,0.254,0.0,0.0,0.0,1.0
1423459383666667652,315,1423459383647003889,2.413,0.278,0.256,0.0,0.0,0.0,1.0
1423459384130742681,316,1423459384118530988,2.432,0.277,0.25,0.0,0.0,0.0,1.0
1423459384594704839,317,1423459384586986064,2.437,0.282,0.245,0.0,0.0,0.0,1.0
1423459385058749250,318,1423459385048528909,2.461,0.276,0.249,0.0,0.0,0.0,1.0
1423459385322432649,319,1423459385288248062,2.475,0.284,0.261,0.0,0.0,0.0,1.0
1423459385536110042,320,1423459385529987096,2.48,0.277,0.26,0.0,0.0,0.0,1.0
1423459386050140128,321,1423459386006566047,2.495,0.276,0.254,0.0,0.0,0.0,1.0
1423459386263735803,322,1423459386237266063,2.501,0.286,0.26,0.0,0.0,0.0,1.0
1423459386477297860,323,1423459386476001024,2.511,0.277,0.262,0.0,0.0,0.0,1.0
1423459386740958777,324,1423459386724762916,2.516,0.286,0.258,0.0,0.0,0.0,1.0
1423459386954590831,325,1423459386929615020,2.523,0.278,0.257,0.0,0.0,0.0,1.0
1423459387168205112,326,1423459387158292055,2.522,0.291,0.249,0.0,0.0,0.0,1.0
1423459387482039477,327,1423459387477001905,2.533,0.283,0.261,0.0,0.0,0.0,1.0
1423459387745676224,328,1423459387722775936,2.546,0.283,0.25,0.0,0.0,0.0,1.0
1423459387959176518,329,1423459387958523035,2.555,0.292,0.262,0.0,0.0,0.0,1.0
1423459388222892848,330,1423459388197211980,2.563,0.284,0.259,0.0,0.0,0.0,1.0
1423459388486622983,331,1423459388439013957,2.566,0.294,0.258,0.0,0.0,0.0,1.0
1423459388700326340,332,1423459388667726993,2.583,0.293,0.251,0.0,0.0,0.0,1.0
1423459388964128966,333,1423459388920476913,2.582,0.293,0.259,0.0,0.0,0.0,1.0
1423459389428148782,334,1423459389388972997,2.597,0.292,0.251,0.0,0.0,0.0,1.0
1423459389641819972,335,1423459389627747058,2.61,0.294,0.256,0.0,0.0,0.0,1.0
1423459389905656381,336,1423459389859478950,2.604,0.299,0.247,0.0,0.0,0.0,1.0
1423459390319699075,337,1423459390319062948,2.626,0.292,0.246,0.0,0.0,0.0,1.0
1423459391284373876,338,1423459391277043104,2.656,0.296,0.25,0.0,0.0,0.0,1.0
1423459391548115154,339,1423459391507865905,2.668,0.304,0.257,0.0,0.0,0.0,1.0
1423459391761736307,340,1423459391754661083,2.675,0.296,0.263,0.0,0.0,0.0,1.0
1423459392025475637,341,1423459391990379095,2.677,0.306,0.258,0.0,0.0,0.0,1.0
1423459392239216355,342,1423459392228157997,2.69,0.301,0.257,0.0,0.0,0.0,1.0
1423459392502934119,343,1423459392467940092,2.682,0.31,0.25,0.0,0.0,0.0,1.0
1423459392966973308,344,1423459392939425945,2.703,0.311,0.259,0.0,0.0,0.0,1.0
1423459393180677987,345,1423459393177145957,2.719,0.311,0.257,0.0,0.0,0.0,1.0
1423459393444471497,346,1423459393427860021,2.717,0.314,0.258,0.0,0.0,0.0,1.0
1423459393958678522,347,1423459393908384084,2.738,0.309,0.251,0.0,0.0,0.0,1.0
1423459394172389666,348,1423459394150181055,2.746,0.318,0.264,0.0,0.0,0.0,1.0
1423459394436112273,349,1423459394387886047,2.752,0.308,0.264,0.0,0.0,0.0,1.0
1423459394649752962,350,1423459394628598928,2.755,0.32,0.259,0.0,0.0,0.0,1.0
1423459394913493641,351,1423459394871342897,2.768,0.312,0.257,0.0,0.0,0.0,1.0
1423459395577777800,352,1423459395558727979,2.785,0.319,0.256,0.0,0.0,0.0,1.0
1423459395791404229,353,1423459395787427902,2.797,0.317,0.255,0.0,0.0,0.0,1.0
1423459396055047088,354,1423459396018168926,2.79,0.324,0.252,0.0,0.0,0.0,1.0
1423459396519122288,355,1423459396477688074,2.812,0.323,0.256,0.0,0.0,0.0,1.0
1423459396732967919,356,1423459396731496095,2.824,0.323,0.256,0.0,0.0,0.0,1.0
1423459396996699806,357,1423459396951277017,2.819,0.324,0.249,0.0,0.0,0.0,1.0
1423459397460696796,358,1423459397428808927,2.843,0.32,0.253,0.0,0.0,0.0,1.0
1423459397674301724,359,1423459397658562898,2.851,0.324,0.256,0.0,0.0,0.0,1.0
1423459397938225361,360,1423459397890356063,2.851,0.327,0.254,0.0,0.0,0.0,1.0
1423459398352133190,361,1423459398348876953,2.873,0.322,0.255,0.0,0.0,0.0,1.0
1423459398615861476,362,1423459398587665081,2.879,0.333,0.261,0.0,0.0,0.0,1.0
1423459398829535166,363,1423459398819335937,2.889,0.321,0.263,0.0,0.0,0.0,1.0
1423459399093269236,364,1423459399060082912,2.89,0.333,0.258,0.0,0.0,0.0,1.0
1423459399307002629,365,1423459399297785997,2.904,0.328,0.258,0.0,0.0,0.0,1.0
1423459399570779815,366,1423459399530616044,2.9,0.336,0.254,0.0,0.0,0.0,1.0
1423459400034711162,367,1423459399988091945,2.919,0.33,0.25,0.0,0.0,0.0,1.0
1423459400248368472,368,1423459400217824935,2.926,0.327,0.261,0.0,0.0,0.0,1.0
1423459400462107358,369,1423459400447658061,2.928,0.339,0.249,0.0,0.0,0.0,1.0
1423459400926124491,370,1423459400907095909,2.947,0.329,0.251,0.0,0.0,0.0,1.0
1423459401189853186,371,1423459401151899099,2.963,0.336,0.264,0.0,0.0,0.0,1.0
1423459401403481262,372,1423459401378628015,2.956,0.336,0.252,0.0,0.0,0.0,1.0
1423459401867473795,373,1423459401838177919,2.977,0.33,0.254,0.0,0.0,0.0,1.0
1423459402081153980,374,1423459402066977977,2.986,0.337,0.257,0.0,0.0,0.0,1.0
1423459402344884062,375,1423459402303668975,2.985,0.336,0.256,0.0,0.0,0.0,1.0
1423459402558573004,376,1423459402531368017,3.001,0.34,0.258,0.0,0.0,0.0,1.0
1423459402772232528,377,1423459402757195949,3.003,0.332,0.255,0.0,0.0,0.0,1.0
1423459403036007806,378,1423459402987936019,3.013,0.341,0.258,0.0,0.0,0.0,1.0
1423459403249775145,379,1423459403231739044,3.021,0.331,0.263,0.0,0.0,0.0,1.0
1423459403463444356,380,1423459403458417892,3.025,0.347,0.261,0.0,0.0,0.0,1.0
1423459403727206493,381,1423459403697196006,3.042,0.343,0.257,0.0,0.0,0.0,1.0
1423459403940928239,382,1423459403929883003,3.036,0.345,0.259,0.0,0.0,0.0,1.0
1423459404405035438,383,1423459404387392044,3.054,0.343,0.256,0.0,0.0,0.0,1.0
1423459404618658577,384,1423459404618135929,3.067,0.346,0.259,0.0,0.0,0.0,1.0
1423459404882370335,385,1423459404847865104,3.058,0.348,0.249,0.0,0.0,0.0,1.0
1423459405346348183,386,1423459405307383060,3.081,0.343,0.25,0.0,0.0,0.0,1.0
1423459405560020131,387,1423459405540183067,3.091,0.349,0.257,0.0,0.0,0.0,1.0
1423459405773671767,388,1423459405767951011,3.088,0.351,0.251,0.0,0.0,0.0,1.0
1423459406037430201,389,1423459405997755050,3.103,0.351,0.261,0.0,0.0,0.0,1.0
1423459406251043962,390,1423459406227435111,3.108,0.345,0.254,0.0,0.0,0.0,1.0
1423459406464689419,391,1423459406458148956,3.118,0.354,0.261,0.0,0.0,0.0,1.0
1423459406728418653,392,1423459406723907947,3.12,0.348,0.262,0.0,0.0,0.0,1.0
1423459406942088228,393,1423459406940684080,3.126,0.357,0.261,0.0,0.0,0.0,1.0
1423459407205769816,394,1423459407178411006,3.141,0.35,0.257,0.0,0.0,0.0,1.0
1423459408120319021,395,1423459408106451988,3.162,0.349,0.261,0.0,0.0,0.0,1.0
1423459408384073000,396,1423459408340226888,3.162,0.36,0.255,0.0,0.0,0.0,1.0
1423459408848061866,397,1423459408819660902,3.182,0.354,0.251,0.0,0.0,0.0,1.0
1423459409061757872,398,1423459409048408985,3.194,0.359,0.262,0.0,0.0,0.0,1.0
1423459409325594922,399,1423459409278112888,3.186,0.362,0.25,0.0,0.0,0.0,1.0
1423459409789649458,400,1423459409744715929,3.209,0.356,0.253,0.0,0.0,0.0,1.0
1423459410003392432,401,1423459409977463006,3.224,0.364,0.266,0.0,0.0,0.0,1.0
1423459410217206940,402,1423459410207194089,3.218,0.361,0.257,0.0,0.0,0.0,1.0
1423459410480969131,403,1423459410438939094,3.231,0.366,0.263,0.0,0.0,0.0,1.0
1423459410694701686,404,1423459410669656038,3.234,0.358,0.252,0.0,0.0,0.0,1.0
1423459410908472775,405,1423459410899463891,3.248,0.366,0.267,0.0,0.0,0.0,1.0
1423459411172318951,406,1423459411130192995,3.253,0.359,0.264,0.0,0.0,0.0,1.0
1423459411386010537,407,1423459411367919921,3.258,0.369,0.26,0.0,0.0,0.0,1.0
1423459411649815569,408,1423459411599756002,3.27,0.366,0.254,0.0,0.0,0.0,1.0
1423459411863534221,409,1423459411828445911,3.27,0.37,0.262,0.0,0.0,0.0,1.0
1423459412427803608,410,1423459412387871980,3.286,0.362,0.252,0.0,0.0,0.0,1.0
1423459412641477170,411,1423459412618563890,3.299,0.369,0.258,0.0,0.0,0.0,1.0
1423459412905357699,412,1423459412859297037,3.299,0.366,0.259,0.0,0.0,0.0,1.0
1423459413369300519,413,1423459413330825090,3.314,0.365,0.256,0.0,0.0,0.0,1.0
1423459413582931236,414,1423459413559628009,3.327,0.372,0.262,0.0,0.0,0.0,1.0
1423459413796606669,415,1423459413789442062,3.328,0.371,0.259,0.0,0.0,0.0,1.0
1423459414060344542,416,1423459414018112897,3.34,0.373,0.261,0.0,0.0,0.0,1.0
1423459414274050362,417,1423459414247945070,3.351,0.371,0.254,0.0,0.0,0.0,1.0
1423459414537826060,418,1423459414488615036,3.353,0.376,0.264,0.0,0.0,0.0,1.0
1423459415001845589,419,1423459414967204093,3.366,0.378,0.261,0.0,0.0,0.0,1.0
1423459415215433526,420,1423459415199924945,3.379,0.375,0.258,0.0,0.0,0.0,1.0
1423459415479086012,421,1423459415437701940,3.378,0.38,0.26,0.0,0.0,0.0,1.0
1423459415943072850,422,1423459415908301115,3.391,0.378,0.253,0.0,0.0,0.0,1.0
1423459416256843868,423,1423459416247970104,3.405,0.38,0.259,0.0,0.0,0.0,1.0
1423459416870979414,424,1423459416857342004,3.422,0.379,0.255,0.0,0.0,0.0,1.0
1423459417134628695,425,1423459417088064908,3.434,0.384,0.262,0.0,0.0,0.0,1.0
1423459417348293601,426,1423459417319869995,3.435,0.379,0.26,0.0,0.0,0.0,1.0
1423459417561893308,427,1423459417549612998,3.445,0.386,0.262,0.0,0.0,0.0,1.0
1423459417825564902,428,1423459417777345895,3.449,0.38,0.257,0.0,0.0,0.0,1.0
1423459418039210619,429,1423459418019118070,3.458,0.39,0.26,0.0,0.0,0.0,1.0
1423459418302860304,430,1423459418267848968,3.462,0.383,0.262,0.0,0.0,0.0,1.0
1423459418516514575,431,1423459418508630037,3.469,0.386,0.251,0.0,0.0,0.0,1.0
1423459418780184946,432,1423459418768378019,3.481,0.383,0.26,0.0,0.0,0.0,1.0
1423459419043909964,433,1423459418998140096,3.478,0.394,0.252,0.0,0.0,0.0,1.0
1423459419507846133,434,1423459419458628892,3.499,0.388,0.253,0.0,0.0,0.0,1.0
1423459420422353726,435,1423459420386667013,3.523,0.395,0.259,0.0,0.0,0.0,1.0
1423459420635974607,436,1423459420627516984,3.539,0.399,0.267,0.0,0.0,0.0,1.0
1423459421350284674,437,1423459421317764997,3.553,0.393,0.26,0.0,0.0,0.0,1.0
1423459421563894701,438,1423459421559442043,3.559,0.404,0.259,0.0,0.0,0.0,1.0
1423459422027906367,439,1423459422026946067,3.575,0.402,0.26,0.0,0.0,0.0,1.0
1423459422291581148,440,1423459422269702911,3.577,0.397,0.264,0.0,0.0,0.0,1.0
1423459422505221563,441,1423459422491483926,3.583,0.407,0.26,0.0,0.0,0.0,1.0
1423459423019245295,442,1423459422998953104,3.595,0.403,0.252,0.0,0.0,0.0,1.0
1423459423483193955,443,1423459423469536066,3.614,0.405,0.262,0.0,0.0,0.0,1.0
1423459423746880931,444,1423459423707267045,3.62,0.411,0.261,0.0,0.0,0.0,1.0
1423459423960528404,445,1423459423940958976,3.63,0.409,0.254,0.0,0.0,0.0,1.0
1423459424224248289,446,1423459424177735090,3.631,0.412,0.261,0.0,0.0,0.0,1.0
1423459424688268022,447,1423459424639312982,3.645,0.414,0.259,0.0,0.0,0.0,1.0
1423459424901873093,448,1423459424870058059,3.654,0.411,0.258,0.0,0.0,0.0,1.0
1423459425115534023,449,1423459425097786903,3.653,0.416,0.258,0.0,0.0,0.0,1.0
1423459425379323976,450,1423459425330607891,3.665,0.408,0.262,0.0,0.0,0.0,1.0
1423459425592991100,451,1423459425569323062,3.665,0.416,0.255,0.0,0.0,0.0,1.0
1423459425806677954,452,1423459425798096895,3.673,0.408,0.263,0.0,0.0,0.0,1.0
1423459426070386533,453,1423459426028834104,3.675,0.419,0.25,0.0,0.0,0.0,1.0
1423459426534400814,454,1423459426489310026,3.693,0.414,0.251,0.0,0.0,0.0,1.0
1423459426748052968,455,1423459426738130092,3.707,0.42,0.259,0.0,0.0,0.0,1.0
1423459427011744132,456,1423459426969882965,3.708,0.415,0.262,0.0,0.0,0.0,1.0
1423459427225373357,457,1423459427198611021,3.72,0.423,0.259,0.0,0.0,0.0,1.0
1423459427438959090,458,1423459427438378095,3.73,0.421,0.254,0.0,0.0,0.0,1.0
1423459427702720904,459,1423459427669245004,3.733,0.427,0.264,0.0,0.0,0.0,1.0
1423459427916365076,460,1423459427896872043,3.736,0.421,0.264,0.0,0.0,0.0,1.0
1423459428180047319,461,1423459428130640983,3.742,0.429,0.26,0.0,0.0,0.0,1.0
1423459428393687199,462,1423459428368346929,3.749,0.419,0.261,0.0,0.0,0.0,1.0
1423459428657402021,463,1423459428621069908,3.758,0.429,0.262,0.0,0.0,0.0,1.0
1423459428921130810,464,1423459428875751018,3.763,0.422,0.261,0.0,0.0,0.0,1.0
1423459429134805020,465,1423459429098526000,3.77,0.426,0.252,0.0,0.0,0.0,1.0
1423459429348470990,466,1423459429329353094,3.782,0.43,0.26,0.0,0.0,0.0,1.0
1423459429612183209,467,1423459429568114042,3.777,0.434,0.251,0.0,0.0,0.0,1.0
1423459430076152145,468,1423459430037678003,3.799,0.425,0.255,0.0,0.0,0.0,1.0
1423459430289768279,469,1423459430269355058,3.808,0.434,0.259,0.0,0.0,0.0,1.0
1423459430503412464,470,1423459430498148918,3.81,0.432,0.258,0.0,0.0,0.0,1.0
1423459430767134494,471,1423459430745908975,3.821,0.435,0.261,0.0,0.0,0.0,1.0
1423459431030830912,472,1423459430988598108,3.827,0.436,0.253,0.0,0.0,0.0,1.0
1423459431244446964,473,1423459431218398094,3.83,0.439,0.26,0.0,0.0,0.0,1.0
1423459431458097321,474,1423459431448152065,3.836,0.427,0.264,0.0,0.0,0.0,1.0
1423459431721813524,475,1423459431689866065,3.845,0.438,0.257,0.0,0.0,0.0,1.0
1423459432636379806,476,1423459432606956958,3.87,0.443,0.261,0.0,0.0,0.0,1.0
1423459432849982760,477,1423459432838794946,3.886,0.442,0.262,0.0,0.0,0.0,1.0
1423459433113716467,478,1423459433068526029,3.879,0.445,0.249,0.0,0.0,0.0,1.0
1423459433577707383,479,1423459433530997991,3.899,0.437,0.253,0.0,0.0,0.0,1.0
1423459433791322507,480,1423459433758753061,3.912,0.446,0.261,0.0,0.0,0.0,1.0
1423459434004949345,481,1423459433987545967,3.905,0.445,0.253,0.0,0.0,0.0,1.0
1423459434268686138,482,1423459434252218008,3.923,0.448,0.26,0.0,0.0,0.0,1.0
1423459434532361552,483,1423459434488959074,3.936,0.445,0.256,0.0,0.0,0.0,1.0
1423459434746055568,484,1423459434734743118,3.936,0.449,0.263,0.0,0.0,0.0,1.0
1423459435210032402,485,1423459435198246955,3.949,0.452,0.257,0.0,0.0,0.0,1.0
1423459435473736068,486,1423459435428009986,3.962,0.447,0.257,0.0,0.0,0.0,1.0
1423459435687377649,487,1423459435659698009,3.959,0.451,0.262,0.0,0.0,0.0,1.0
1423459436151502250,488,1423459436120259046,3.972,0.45,0.252,0.0,0.0,0.0,1.0
1423459436365120596,489,1423459436351016998,3.986,0.452,0.259,0.0,0.0,0.0,1.0
1423459436779007163,490,1423459436756647109,3.977,0.455,0.25,0.0,0.0,0.0,1.0
1423459437042729618,491,1423459436998357057,3.998,0.452,0.256,0.0,0.0,0.0,1.0
1423459437256301382,492,1423459437233052968,4.01,0.455,0.261,0.0,0.0,0.0,1.0
1423459437469934211,493,1423459437467833042,4.004,0.459,0.251,0.0,0.0,0.0,1.0
1423459437984032870,494,1423459437940336942,4.021,0.454,0.257,0.0,0.0,0.0,1.0
1423459438197697849,495,1423459438168066024,4.036,0.46,0.263,0.0,0.0,0.0,1.0
1423459438411317066,496,1423459438398823022,4.029,0.458,0.257,0.0,0.0,0.0,1.0
1423459438875268520,497,1423459438871444940,4.045,0.455,0.253,0.0,0.0,0.0,1.0
1423459439138906042,498,1423459439097138881,4.055,0.463,0.266,0.0,0.0,0.0,1.0
1423459439853232625,499,1423459439817450046,4.067,0.46,0.255,0.0,0.0,0.0,1.0
1423459440066850206,500,1423459440058141946,4.079,0.467,0.267,0.0,0.0,0.0,1.0
1423459440530800980,501,1423459440520725011,4.09,0.469,0.26,0.0,0.0,0.0,1.0
1423459440794506391,502,1423459440752338886,4.093,0.463,0.258,0.0,0.0,0.0,1.0
1423459441008147653,503,1423459440989141941,4.097,0.475,0.249,0.0,0.0,0.0,1.0
1423459441472165412,504,1423459441458667039,4.115,0.47,0.253,0.0,0.0,0.0,1.0
1423459441735834482,505,1423459441689400911,4.127,0.476,0.259,0.0,0.0,0.0,1.0
1423459441949476883,506,1423459441919249057,4.115,0.478,0.249,0.0,0.0,0.0,1.0
1423459442413464485,507,1423459442379766941,4.138,0.475,0.249,0.0,0.0,0.0,1.0
1423459442627111752,508,1423459442608535051,4.149,0.483,0.259,0.0,0.0,0.0,1.0
1423459443341364411,509,1423459443296829938,4.16,0.478,0.256,0.0,0.0,0.0,1.0
1423459443554973214,510,1423459443531512022,4.17,0.488,0.263,0.0,0.0,0.0,1.0
1423459443768574060,511,1423459443759352922,4.173,0.481,0.264,0.0,0.0,0.0,1.0
1423459444032260885,512,1423459443999149084,4.179,0.492,0.263,0.0,0.0,0.0,1.0
1423459444245919979,513,1423459444228884935,4.183,0.488,0.254,0.0,0.0,0.0,1.0
1423459445210559746,514,1423459445168859004,4.203,0.496,0.255,0.0,0.0,0.0,1.0
1423459445424168501,515,1423459445408627986,4.203,0.504,0.254,0.0,0.0,0.0,1.0
1423459445687908940,516,1423459445638371944,4.22,0.501,0.258,0.0,0.0,0.0,1.0
1423459445901558410,517,1423459445871081113,4.216,0.499,0.255,0.0,0.0,0.0,1.0
1423459446115164663,518,1423459446097884893,4.229,0.504,0.264,0.0,0.0,0.0,1.0
1423459446829474079,519,1423459446818154096,4.236,0.502,0.253,0.0,0.0,0.0,1.0
1423459447093161831,520,1423459447048882007,4.247,0.512,0.263,0.0,0.0,0.0,1.0
1423459447306830138,521,1423459447280605077,4.236,0.51,0.252,0.0,0.0,0.0,1.0
1423459447520484467,522,1423459447507419109,4.254,0.515,0.259,0.0,0.0,0.0,1.0
1423459447784207152,523,1423459447746119976,4.256,0.513,0.254,0.0,0.0,0.0,1.0
1423459448498581497,524,1423459448448468923,4.27,0.52,0.259,0.0,0.0,0.0,1.0
1423459448712200066,525,1423459448694176912,4.276,0.521,0.255,0.0,0.0,0.0,1.0
1423459449426601365,526,1423459449388405084,4.284,0.525,0.252,0.0,0.0,0.0,1.0
1423459449640241441,527,1423459449618176937,4.293,0.53,0.256,0.0,0.0,0.0,1.0
1423459450354562725,528,1423459450319415092,4.301,0.528,0.252,0.0,0.0,0.0,1.0
1423459450568229595,529,1423459450550226926,4.311,0.535,0.262,0.0,0.0,0.0,1.0
1423459450781899994,530,1423459450778986930,4.306,0.535,0.257,0.0,0.0,0.0,1.0
1423459451245845253,531,1423459451238449096,4.318,0.534,0.255,0.0,0.0,0.0,1.0
1423459451509568388,532,1423459451469198942,4.327,0.542,0.265,0.0,0.0,0.0,1.0
1423459451723237806,533,1423459451698956966,4.318,0.545,0.249,0.0,0.0,0.0,1.0
1423459451936945073,534,1423459451931734085,4.335,0.546,0.261,0.0,0.0,0.0,1.0
1423459452200656767,535,1423459452159552097,4.339,0.543,0.255,0.0,0.0,0.0,1.0
1423459452864882322,536,1423459452860764980,4.349,0.553,0.259,0.0,0.0,0.0,1.0
1423459453128657311,537,1423459453088576078,4.354,0.553,0.255,0.0,0.0,0.0,1.0
1423459453342295551,538,1423459453320312976,4.347,0.559,0.249,0.0,0.0,0.0,1.0
1423459453806245062,539,1423459453777837991,4.364,0.556,0.258,0.0,0.0,0.0,1.0
1423459454019845435,540,1423459454008605957,4.371,0.561,0.256,0.0,0.0,0.0,1.0
1423459454283529310,541,1423459454238352060,4.362,0.565,0.25,0.0,0.0,0.0,1.0
1423459454747447371,542,1423459454722827911,4.378,0.561,0.254,0.0,0.0,0.0,1.0
1423459454961099282,543,1423459454933619976,4.386,0.566,0.259,0.0,0.0,0.0,1.0
1423459455675402491,544,1423459455627846956,4.397,0.568,0.251,0.0,0.0,0.0,1.0
1423459455889127548,545,1423459455872522115,4.407,0.578,0.259,0.0,0.0,0.0,1.0
1423459456102736542,546,1423459456098357915,4.405,0.578,0.26,0.0,0.0,0.0,1.0
1423459456366449035,547,1423459456331068038,4.403,0.578,0.26,0.0,0.0,0.0,1.0
1423459456580112253,548,1423459456560792922,4.404,0.577,0.261,0.0,0.0,0.0,1.0
1423459457494697207,549,1423459457487951040,4.404,0.577,0.261,0.0,0.0,0.0,1.0
