%time,field.transforms0.header.seq,field.transforms0.header.stamp,field.transforms0.transform.translation.x,field.transforms0.transform.translation.y,field.transforms0.transform.translation.z,field.transforms0.transform.rotation.x,field.transforms0.transform.rotation.y,field.transforms0.transform.rotation.z,field.transforms0.transform.rotation.w
1423458821803756482,0,1423458821803583330,28.2087020874,-1.98071169853,2.35112810135,-0.129872780905,0.978347603316,-1.50750720665e-11,-0.161149085836
1423458821803842571,0,1423458821803640765,28.2060222626,-2.04968547821,2.32445001602,-0.128175158614,0.978846205253,-1.50807804618e-11,-0.159471737861
1423458821823744529,0,1423458821823591934,28.2302513123,-2.08535146713,2.24628376961,-0.127399306612,0.978965045351,-1.50978994912e-11,-0.159363912651
1423458821843722834,0,1423458821843571724,28.2730712891,-2.21501135826,2.11963868141,-0.128800740775,0.979043195571,-1.51478974229e-11,-0.157749137501
1423458821863729082,0,1423458821863583809,28.2808151245,-2.24044489861,2.06773328781,-0.129770411758,0.979011345403,-1.51983192096e-11,-0.157150965016
1423458821883725814,0,1423458821883580431,28.2598648071,-2.24139237404,2.12595415115,-0.128887949871,0.979235808346,-1.51808192454e-11,-0.156477244452
1423458821903725443,0,1423458821903579753,28.2415142059,-2.2725777626,2.13736128807,-0.128234775121,0.979439692845,-1.51697067264e-11,-0.155736092572
1423458821903822312,0,1423458821903624572,28.2401618958,-2.2710287571,2.15215682983,-0.127286146737,0.979498213304,-1.51601754773e-11,-0.156145723552
1423458821923715089,0,1423458821923581246,28.2491512299,-2.34633946419,2.12663912773,-0.127200442332,0.979863348095,-1.51611084588e-11,-0.153908630461
1423458821943782991,0,1423458821943583331,28.2718067169,-2.38976740837,2.10861754417,-0.128118409218,0.979998957754,-1.51521601099e-11,-0.152275132639
1423458821963739360,0,1423458821963591936,28.3284511566,-2.42129778862,2.06422066689,-0.130483762568,0.979790250351,-1.51661948689e-11,-0.15160822215
1423458821983730188,0,1423458821983580865,28.3714523315,-2.49381017685,2.0186226368,-0.132282310993,0.979644737244,-1.51820010617e-11,-0.150988671722
1423458822003752397,0,1423458822003586225,28.4093647003,-2.53936052322,1.99045944214,-0.132319726913,0.979476919929,-1.51962098501e-11,-0.152040958939
1423458822003767297,0,1423458822003639076,28.4397678375,-2.5561068058,1.99986183643,-0.131701654438,0.979459010525,-1.51891872233e-11,-0.152691587589
1423458822023717481,0,1423458822023583507,28.4868717194,-2.5458650589,1.95330643654,-0.131585959014,0.979277178612,-1.5189573599e-11,-0.153952404462
1423458822043719352,0,1423458822043581043,28.5287361145,-2.58391618729,2.02081227303,-0.130590337068,0.979422959042,-1.51892397663e-11,-0.153872775909
1423458822063774820,0,1423458822063584202,28.5756626129,-2.56053686142,2.05423378944,-0.130559632871,0.979342746529,-1.51921878364e-11,-0.154408442406
