%time,field.header.seq,field.header.stamp,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1423458852390239718,636,1423458852346463918,1.802,0.184,0.249,0.0,0.0,0.0,1.0
1423458853104678406,637,1423458853065756082,1.836,0.192,0.252,0.0,0.0,0.0,1.0
1423458853318274506,638,1423458853306505918,1.837,0.197,0.25,0.0,0.0,0.0,1.0
1423458853582026997,639,1423458853546251058,1.844,0.203,0.248,0.0,0.0,0.0,1.0
1423458853795658941,640,1423458853777935981,1.854,0.208,0.252,0.0,0.0,0.0,1.0
1423458854009296835,641,1423458854008800029,1.864,0.205,0.248,0.0,0.0,0.0,1.0
1423458854273028142,642,1423458854246557950,1.867,0.21,0.247,0.0,0.0,0.0,1.0
1423458854486723561,643,1423458854486311912,1.881,0.213,0.249,0.0,0.0,0.0,1.0
1423458854750415506,644,1423458854735986948,1.892,0.222,0.247,0.0,0.0,0.0,1.0
1423458855014112014,645,1423458854990696907,1.896,0.223,0.249,0.0,0.0,0.0,1.0
1423458855227710639,646,1423458855219432115,1.904,0.226,0.247,0.0,0.0,0.0,1.0
1423458855491450268,647,1423458855451200962,1.916,0.227,0.247,0.0,0.0,0.0,1.0
1423458855705146392,648,1423458855675945997,1.919,0.232,0.247,0.0,0.0,0.0,1.0
1423458855918772719,649,1423458855906775951,1.926,0.232,0.249,0.0,0.0,0.0,1.0
1423458856182429393,650,1423458856137484073,1.937,0.241,0.246,0.0,0.0,0.0,1.0
1423458856396008090,651,1423458856378170013,1.942,0.241,0.249,0.0,0.0,0.0,1.0
1423458856609624647,652,1423458856607981920,1.946,0.244,0.246,0.0,0.0,0.0,1.0
1423458856873318717,653,1423458856836776971,1.959,0.248,0.246,0.0,0.0,0.0,1.0
1423458857086965004,654,1423458857066585063,1.969,0.243,0.254,0.0,0.0,0.0,1.0
1423458857350624737,655,1423458857307229042,1.977,0.258,0.247,0.0,0.0,0.0,1.0
1423458857564262717,656,1423458857537002086,1.98,0.257,0.246,0.0,0.0,0.0,1.0
1423458857777914366,657,1423458857765878915,1.992,0.263,0.248,0.0,0.0,0.0,1.0
1423458858041582031,658,1423458857998568058,2.004,0.264,0.247,0.0,0.0,0.0,1.0
1423458858255162110,659,1423458858237323045,2.006,0.266,0.247,0.0,0.0,0.0,1.0
1423458858468688178,660,1423458858468034029,2.014,0.272,0.247,0.0,0.0,0.0,1.0
1423458858732420744,661,1423458858713815927,2.027,0.28,0.246,0.0,0.0,0.0,1.0
1423458858996192273,662,1423458858967478990,2.032,0.28,0.247,0.0,0.0,0.0,1.0
